STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; SONNENSCHEINDAUER;GLOBAL_KW_J;DIFFUS_HIMMEL_KW_J;ATMOSPHAERE_LW_J;eor
     4271;19990320;   1;    3.1;   899.00;   529.00;     -999;eor
     4271;19990321;   1;    1.0;   578.00;   507.00;     -999;eor
     4271;19990322;   1;    0.0;   363.00;   361.00;     -999;eor
     4271;19990323;   1;    0.7;   348.00;   321.00;     -999;eor
     4271;19990324;   1;    0.0;   311.00;   311.00;     -999;eor
     4271;19990325;   1;    7.5;  1369.00;   607.00;     -999;eor
     4271;19990326;   1;    0.8;   537.00;   497.00;     -999;eor
     4271;19990327;   1;    3.0;   918.00;   672.00;     -999;eor
     4271;19990328;   1;    5.2;  1132.00;   691.00;     -999;eor
     4271;19990329;   1;    8.5;  1635.00;   444.00;     -999;eor
     4271;19990330;   1;   11.6;  1761.00;   448.00;     -999;eor
     4271;19990331;   1;   10.5;  1379.00;   898.00;     -999;eor
     4271;19990401;   1;   11.2;  1603.00;   572.00;     -999;eor
     4271;19990402;   1;   11.0;  1654.00;   559.00;     -999;eor
     4271;19990403;   1;    6.9;  1339.00;   938.00;     -999;eor
     4271;19990404;   1;   11.7;  1723.00;   538.00;     -999;eor
     4271;19990405;   1;    9.3;  1690.00;   612.00;     -999;eor
     4271;19990406;   1;    1.7;   818.00;   697.00;     -999;eor
     4271;19990407;   1;    1.1;   840.00;   765.00;     -999;eor
     4271;19990408;   1;    4.2;   987.00;   704.00;     -999;eor
     4271;19990409;   1;    0.0;   689.00;   670.00;     -999;eor
     4271;19990410;   1;    2.4;  1189.00;  1006.00;     -999;eor
     4271;19990411;   1;    6.6;  1397.00;   700.00;     -999;eor
     4271;19990412;   1;    0.8;   761.00;   696.00;     -999;eor
     4271;19990413;   1;    3.1;  1076.00;   849.00;     -999;eor
     4271;19990414;   1;    5.8;  1324.00;   862.00;     -999;eor
     4271;19990415;   1;    3.2;   998.00;   761.00;     -999;eor
     4271;19990416;   1;    7.7;  1642.00;   885.00;     -999;eor
     4271;19990417;   1;    0.0;   582.00;   571.00;     -999;eor
     4271;19990418;   1;    0.0;   768.00;   742.00;     -999;eor
     4271;19990419;   1;   10.5;  1923.00;   748.00;     -999;eor
     4271;19990420;   1;   13.5;  2398.00;   317.00;     -999;eor
     4271;19990421;   1;    6.8;  1491.00;   587.00;     -999;eor
     4271;19990422;   1;    4.8;  1407.00;   869.00;     -999;eor
     4271;19990423;   1;    7.8;  1849.00;   961.00;     -999;eor
     4271;19990424;   1;   10.3;  2152.00;   621.00;     -999;eor
     4271;19990425;   1;    8.1;  1849.00;   927.00;     -999;eor
     4271;19990426;   1;    8.6;  1960.00;   971.00;     -999;eor
     4271;19990427;   1;    3.2;   834.00;   667.00;     -999;eor
     4271;19990428;   1;   11.9;  2296.00;   617.00;     -999;eor
     4271;19990429;   1;   13.0;  2461.00;   500.00;     -999;eor
     4271;19990430;   1;   14.1;  2500.00;   480.00;     -999;eor
     4271;19990501;   1;   13.4;  2379.00;   754.00;     -999;eor
     4271;19990502;   1;   11.1;  2431.00;   553.00;     -999;eor
     4271;19990503;   1;   13.2;  2552.00;   582.00;     -999;eor
     4271;19990504;   1;   13.8;  2585.00;   502.00;     -999;eor
     4271;19990505;   1;   12.8;  2502.00;   603.00;     -999;eor
     4271;19990506;   1;   13.4;  2592.00;   510.00;     -999;eor
     4271;19990507;   1;   11.0;  2274.00;   890.00;     -999;eor
     4271;19990508;   1;    2.7;   841.00;   691.00;     -999;eor
     4271;19990509;   1;    1.7;   823.00;   646.00;     -999;eor
     4271;19990510;   1;    4.9;  1739.00;  1302.00;     -999;eor
     4271;19990511;   1;    5.5;  1804.00;  1024.00;     -999;eor
     4271;19990512;   1;    2.1;  1125.00;   918.00;     -999;eor
     4271;19990513;   1;    3.1;  1262.00;   986.00;     -999;eor
     4271;19990514;   1;    3.5;  1583.00;  1032.00;     -999;eor
     4271;19990515;   1;    0.1;   444.00;   432.00;     -999;eor
     4271;19990516;   1;    1.5;  1537.00;  1392.00;     -999;eor
     4271;19990517;   1;   13.8;  2490.00;   649.00;     -999;eor
     4271;19990518;   1;   15.6;  2838.00;   377.00;     -999;eor
     4271;19990519;   1;   15.3;  2818.00;   470.00;     -999;eor
     4271;19990520;   1;   10.8;  2252.00;   992.00;     -999;eor
     4271;19990521;   1;   14.0;  2641.00;   799.00;     -999;eor
     4271;19990522;   1;    6.4;  1245.00;   694.00;     -999;eor
     4271;19990523;   1;    2.3;  1197.00;  1071.00;     -999;eor
     4271;19990524;   1;    2.4;  1512.00;  1274.00;     -999;eor
     4271;19990525;   1;    4.0;  1292.00;   933.00;     -999;eor
     4271;19990526;   1;   12.6;  2510.00;  1072.00;     -999;eor
     4271;19990527;   1;   14.9;  2755.00;   713.00;     -999;eor
     4271;19990528;   1;   12.9;  2648.00;   548.00;     -999;eor
     4271;19990529;   1;   12.8;  2504.00;  1075.00;     -999;eor
     4271;19990530;   1;    8.1;  2094.00;  1366.00;     -999;eor
     4271;19990531;   1;    8.1;  2206.00;  1168.00;     -999;eor
     4271;19990601;   1;   13.7;  2693.00;   980.00;     -999;eor
     4271;19990602;   1;   12.9;  2710.00;   863.00;     -999;eor
     4271;19990603;   1;    8.2;  2071.00;  1312.00;     -999;eor
     4271;19990604;   1;    5.9;  1773.00;  1121.00;     -999;eor
     4271;19990605;   1;    4.8;  1172.00;   947.00;     -999;eor
     4271;19990606;   1;    3.3;   966.00;   845.00;     -999;eor
     4271;19990607;   1;   12.6;  2340.00;  1047.00;     -999;eor
     4271;19990608;   1;    3.8;   906.00;   683.00;     -999;eor
     4271;19990609;   1;   10.0;  2209.00;  1171.00;     -999;eor
     4271;19990610;   1;    7.7;  2021.00;  1120.00;     -999;eor
     4271;19990611;   1;    0.0;   422.00;   421.00;     -999;eor
     4271;19990612;   1;    5.8;  2015.00;  1303.00;     -999;eor
     4271;19990613;   1;   14.9;  2963.00;   637.00;     -999;eor
     4271;19990614;   1;    5.2;  1940.00;  1526.00;     -999;eor
     4271;19990615;   1;   14.9;  2883.00;   999.00;     -999;eor
     4271;19990616;   1;   13.9;  2793.00;   912.00;     -999;eor
     4271;19990617;   1;    7.7;  2062.00;  1053.00;     -999;eor
     4271;19990618;   1;   10.0;  2529.00;   997.00;     -999;eor
     4271;19990619;   1;   14.9;  2924.00;   891.00;     -999;eor
     4271;19990620;   1;    8.7;  2081.00;   833.00;     -999;eor
     4271;19990621;   1;   13.7;  3000.00;   670.00;     -999;eor
     4271;19990622;   1;    9.4;  2250.00;  1248.00;     -999;eor
     4271;19990623;   1;   15.3;  3081.00;   631.00;     -999;eor
     4271;19990624;   1;    8.3;  2361.00;   679.00;     -999;eor
     4271;19990625;   1;    6.1;  1659.00;  1040.00;     -999;eor
     4271;19990626;   1;    2.0;  1107.00;   968.00;     -999;eor
     4271;19990627;   1;    9.3;  2056.00;  1121.00;     -999;eor
     4271;19990628;   1;    5.4;  1347.00;  1067.00;     -999;eor
     4271;19990629;   1;   11.6;  2445.00;  1045.00;     -999;eor
     4271;19990630;   1;    7.5;  1983.00;   975.00;     -999;eor
     4271;19990701;   1;    8.0;  2081.00;  1049.00;     -999;eor
     4271;19990702;   1;    3.9;  1631.00;  1239.00;     -999;eor
     4271;19990703;   1;   10.9;  2519.00;  1009.00;     -999;eor
     4271;19990704;   1;   10.7;  2453.00;  1020.00;     -999;eor
     4271;19990705;   1;   10.0;  2327.00;   947.00;     -999;eor
     4271;19990706;   1;    0.0;   930.00;   923.00;     -999;eor
     4271;19990707;   1;    9.6;  2413.00;  1176.00;     -999;eor
     4271;19990708;   1;   13.4;  2843.00;   548.00;     -999;eor
     4271;19990709;   1;   16.0;  2991.00;   400.00;     -999;eor
     4271;19990710;   1;   15.9;  2948.00;   414.00;     -999;eor
     4271;19990711;   1;   16.0;  2919.00;   446.00;     -999;eor
     4271;19990712;   1;   15.4;  2705.00;   766.00;     -999;eor
     4271;19990713;   1;    6.4;  1437.00;   802.00;     -999;eor
     4271;19990714;   1;    6.0;  1682.00;  1166.00;     -999;eor
     4271;19990715;   1;    3.6;  1468.00;  1128.00;     -999;eor
     4271;19990716;   1;    8.3;  1895.00;   778.00;     -999;eor
     4271;19990717;   1;    8.7;  2052.00;  1326.00;     -999;eor
     4271;19990718;   1;   11.3;  2514.00;  1075.00;     -999;eor
     4271;19990719;   1;   13.8;  2656.00;   572.00;     -999;eor
     4271;19990720;   1;    5.6;  1610.00;  1061.00;     -999;eor
     4271;19990721;   1;    4.7;  1505.00;  1031.00;     -999;eor
     4271;19990722;   1;    0.4;   819.00;   800.00;     -999;eor
     4271;19990723;   1;    3.1;  1285.00;   914.00;     -999;eor
     4271;19990724;   1;    4.5;  1690.00;  1246.00;     -999;eor
     4271;19990725;   1;    2.5;  1597.00;  1215.00;     -999;eor
     4271;19990726;   1;    9.6;  2385.00;   977.00;     -999;eor
     4271;19990727;   1;   12.3;  2585.00;   571.00;     -999;eor
     4271;19990728;   1;   15.4;  2749.00;   357.00;     -999;eor
     4271;19990729;   1;   15.1;  2704.00;   397.00;     -999;eor
     4271;19990730;   1;   15.3;  2667.00;   462.00;     -999;eor
     4271;19990731;   1;   13.9;  2387.00;   666.00;     -999;eor
     4271;19990801;   1;   14.8;  2584.00;   602.00;     -999;eor
     4271;19990802;   1;   13.9;  2488.00;   593.00;     -999;eor
     4271;19990803;   1;   14.6;  2486.00;   604.00;     -999;eor
     4271;19990804;   1;   13.4;  2437.00;   905.00;     -999;eor
     4271;19990805;   1;    8.8;  1864.00;  1011.00;     -999;eor
     4271;19990806;   1;    7.3;  1776.00;  1253.00;     -999;eor
     4271;19990807;   1;    9.1;  1948.00;   957.00;     -999;eor
     4271;19990808;   1;    2.1;  1018.00;   854.00;     -999;eor
     4271;19990809;   1;    9.1;  2033.00;   844.00;     -999;eor
     4271;19990810;   1;    6.3;  1591.00;  1120.00;     -999;eor
     4271;19990811;   1;    7.5;  1627.00;   842.00;     -999;eor
     4271;19990812;   1;    4.6;  1624.00;   994.00;     -999;eor
     4271;19990813;   1;    9.0;  1978.00;   820.00;     -999;eor
     4271;19990814;   1;    4.7;  1172.00;   935.00;     -999;eor
     4271;19990815;   1;    4.0;   910.00;   627.00;     -999;eor
     4271;19990816;   1;   10.7;  1916.00;   705.00;     -999;eor
     4271;19990817;   1;    0.2;   597.00;   577.00;     -999;eor
     4271;19990818;   1;    6.5;  1596.00;   859.00;     -999;eor
     4271;19990819;   1;    1.8;   783.00;   683.00;     -999;eor
     4271;19990820;   1;    2.6;   788.00;   577.00;     -999;eor
     4271;19990821;   1;    3.5;  1390.00;   907.00;     -999;eor
     4271;19990822;   1;    7.3;  1653.00;   642.00;     -999;eor
     4271;19990823;   1;    5.0;  1525.00;  1137.00;     -999;eor
     4271;19990824;   1;   13.3;  2246.00;   325.00;     -999;eor
     4271;19990825;   1;   12.4;  2113.00;   471.00;     -999;eor
     4271;19990826;   1;    0.3;   547.00;   523.00;     -999;eor
     4271;19990827;   1;    6.6;  1667.00;   788.00;     -999;eor
     4271;19990828;   1;    9.7;  1862.00;   599.00;     -999;eor
     4271;19990829;   1;   10.5;  1856.00;   624.00;     -999;eor
     4271;19990830;   1;    1.6;   875.00;   806.00;     -999;eor
     4271;19990831;   1;    2.6;  1000.00;   668.00;     -999;eor
     4271;19990901;   1;   11.6;  2004.00;   317.00;     -999;eor
     4271;19990902;   1;   12.7;  1972.00;   499.00;     -999;eor
     4271;19990903;   1;   12.7;  1946.00;   338.00;     -999;eor
     4271;19990904;   1;   12.1;  1854.00;   503.00;     -999;eor
     4271;19990905;   1;   12.5;  1861.00;   391.00;     -999;eor
     4271;19990906;   1;    6.3;  1278.00;   796.00;     -999;eor
     4271;19990907;   1;   10.5;  1513.00;   805.00;     -999;eor
     4271;19990908;   1;    6.3;  1226.00;   872.00;     -999;eor
     4271;19990909;   1;   10.1;  1568.00;   660.00;     -999;eor
     4271;19990910;   1;    9.9;  1514.00;   788.00;     -999;eor
     4271;19990911;   1;   10.0;  1540.00;   561.00;     -999;eor
     4271;19990912;   1;   11.5;  1634.00;   449.00;     -999;eor
     4271;19990913;   1;   12.3;  1744.00;   253.00;     -999;eor
     4271;19990914;   1;   11.6;  1679.00;   327.00;     -999;eor
     4271;19990915;   1;   11.4;  1653.00;   375.00;     -999;eor
     4271;19990916;   1;    2.8;   665.00;   488.00;     -999;eor
     4271;19990917;   1;    3.0;  1014.00;   835.00;     -999;eor
     4271;19990918;   1;    0.0;   455.00;   447.00;     -999;eor
     4271;19990919;   1;    3.8;   934.00;   734.00;     -999;eor
     4271;19990920;   1;    6.9;  1171.00;   737.00;     -999;eor
     4271;19990921;   1;   -999;   619.00;   533.00;     -999;eor
     4271;19990922;   1;    7.2;  1241.00;   453.00;     -999;eor
     4271;19990923;   1;    3.2;   667.00;   549.00;     -999;eor
     4271;19990924;   1;    6.7;  1194.00;   523.00;     -999;eor
     4271;19990925;   1;    7.3;  1200.00;   473.00;     -999;eor
     4271;19990926;   1;    1.3;   605.00;   546.00;     -999;eor
     4271;19990927;   1;    6.0;  1094.00;   547.00;     -999;eor
     4271;19990928;   1;    3.9;   896.00;   648.00;     -999;eor
     4271;19990929;   1;    4.0;   760.00;   510.00;     -999;eor
     4271;19990930;   1;    1.3;   629.00;   565.00;     -999;eor
     4271;19991001;   1;    2.9;   677.00;   477.00;     -999;eor
     4271;19991002;   1;    0.8;   479.00;   409.00;     -999;eor
     4271;19991003;   1;    1.8;   636.00;   554.00;     -999;eor
     4271;19991004;   1;    4.9;   992.00;   530.00;     -999;eor
     4271;19991005;   1;    5.1;   807.00;   447.00;     -999;eor
     4271;19991006;   1;   -999;     -999;     -999;     -999;eor
     4271;19991007;   1;    4.6;   945.00;   368.00;     -999;eor
     4271;19991008;   1;    0.8;   485.00;   453.00;     -999;eor
     4271;19991009;   1;    2.4;   576.00;   364.00;     -999;eor
     4271;19991010;   1;    0.2;   231.00;   228.00;     -999;eor
     4271;19991011;   1;    6.3;   966.00;   397.00;     -999;eor
     4271;19991012;   1;    4.8;   797.00;   462.00;     -999;eor
     4271;19991013;   1;    4.3;   730.00;   383.00;     -999;eor
     4271;19991014;   1;    1.2;   499.00;   417.00;     -999;eor
     4271;19991015;   1;    8.9;  1075.00;   161.00;     -999;eor
     4271;19991016;   1;    5.8;   865.00;   340.00;     -999;eor
     4271;19991017;   1;    4.4;   707.00;   380.00;     -999;eor
     4271;19991018;   1;    2.6;   523.00;   386.00;     -999;eor
     4271;19991019;   1;    0.2;   400.00;   394.00;     -999;eor
     4271;19991020;   1;    8.2;   911.00;   234.00;     -999;eor
     4271;19991021;   1;    7.4;   836.00;   295.00;     -999;eor
     4271;19991022;   1;    3.0;   551.00;   415.00;     -999;eor
     4271;19991023;   1;    0.1;   353.00;   347.00;     -999;eor
     4271;19991024;   1;    1.7;   441.00;   362.00;     -999;eor
     4271;19991025;   1;    5.1;   669.00;   243.00;     -999;eor
     4271;19991026;   1;    1.7;   410.00;   344.00;     -999;eor
     4271;19991027;   1;    1.8;   358.00;   270.00;     -999;eor
     4271;19991028;   1;    2.8;   452.00;   330.00;     -999;eor
     4271;19991029;   1;    1.4;   409.00;   360.00;     -999;eor
     4271;19991030;   1;    7.0;   619.00;   226.00;     -999;eor
     4271;19991031;   1;    1.3;   347.00;   290.00;     -999;eor
     4271;19991101;   1;    4.9;   545.00;   344.00;     -999;eor
